slower_ships;Замедленное строительство кораблей;Construction plus lente de navires;Langsamerer Schiffsbau;;Construcciуn de barcos mбs lenta;;;;;;;;;x;;;;;;;;;;;;;
desc_slower_ships;Несмотря на наше решение создать великий флот, наша кораблестроительная промышленность, похоже, остается в упадке.;Malgrй notre dйcision de mettre en place une grande flotte, nos industries de constructions navales souffrent.;Trotz unserer Entscheidung fьr die Idee Kцnigliche Marine scheint es unserer Schiffbauindustrie nicht gut zu gehen.;;Pese a la decisiуn de adoptar la idea de una gran armada, las industrias armadoras se estбn resistiendo.;;;;;;;;;x;;;;;;;;;;;;;
naval_developments;Изобретения на флоте;Progrиs navals;Marineentwicklungen;;Desarrollos navales;;;;;;;;;x;;;;;;;;;;;;;
desc_naval_developments;Наше превосходство в искусстве мореплавания позволило нам разработать новые способы развивать наш флота.;Notre grande expйrience navale nous permet de mettre au point des moyens visant а amйliorer notre flotte.;Dank unserer ьberlegenen Seemannskunst entwickeln wir neue und bessere Verbesserungsmцglichkeiten fьr unsere Marine.;;Gracias a nuestra nбutica superior, estamos desarrollando formas nuevas y mбs eficaces de desarrollar la armada.;;;;;;;;;x;;;;;;;;;;;;;
naval_hubris;Флотская спесь;Arrogance navale;Selbstgefдllige Marine;;Orgullo naval;;;;;;;;;x;;;;;;;;;;;;;
desc_naval_hubris;С нашим превосходством в искусстве мореплавания, дающим нам флот, который может править морями, у флотских начинает расти гордость. Но не волнуйтесь, они не увлекаются.;Grвce а notre grande expйrience navale, nous dominons les mers avec arrogance. Mais ne vous inquiйtez pas, nous maоtrisons la situation.;Da unsere Marine aufgrund unserer ьberlegenen Seemannskunst die Weltmeere regiert, macht sich ein Hauch von Selbstgefдlligkeit breit. Machen Sie sich jedoch keine Sorgen, dies wird keine allzu groЯem Auswirkungen auf uns haben.;;Como nuestra nбutica es superior y eso nos ha proporcionado una armada capaz de gobernar los mares, nuestro orgullo ha crecido. No es preocupante, no es algo que vaya con nosotros.;;;;;;;;;x;;;;;;;;;;;;;
blockade_tactics;Улучшенная тактика блокады;Tactiques de blocus amйliorйes;Verbesserte Blockadetaktiken;;Tбcticas de bloqueo mejoradas;;;;;;;;;x;;;;;;;;;;;;;
desc_blockade_tactics;Наши обученные экипажи позволяют нам разработать еще более совершенную тактику блокады. По крайней мере, наши противники пока не могут ей противостоять.;Nos techniques de combat naval nous ont permis de mettre au point de meilleures tactiques de blocus, du moins tant que nos ennemis ne parviennent pas а les contrer.;Unser Einsatz von Seegefechtsanweisungen hat es uns ermцglicht, noch bessere Blockadetaktiken zu entwickeln, zumindest bis unsere Feinde GegenmaЯnahmen entwickeln.;;La instrucciуn en combate naval nos ha permitido desarrollar e incluso mejorar las tбcticas de bloqueo. Al menos hasta que nuestros enemigos aprendan a contrarrestarlas.;;;;;;;;;x  ;;;;;;;;;;;;;
slipping_standards;Устаревшие правила блокады;Glissement des tactiques de blocus;Blockadestandards lassen nach;;Capacidad de bloqueo en declive;;;;;;;;;x ;;;;;;;;;;;;;
desc_slipping_standards;Наши экипажи теперь отлично умеют держать противника в блокаде. Однако сейчас создается впечатление, что наши моряки несколько расслабились.;Nos techniques de combat naval nous ont permis d’amйliorer nos tactiques de blocus, mais visiblement, une certaine complaisance semble de mise.;Unser Einsatz von Seegefechtsanweisungen hat die allgemeine Blockadefдhigkeit unserer Streitkrдfte verbessert, aber es scheint sich etwas Selbstgefдlligkeit breit zu machen.;;La instrucciуn en combate naval ha mejorado en general las tбcticas de bloqueo de nuestras fuerzas, pero parece que hay un poco de autocomplacencia.;;;;;;;;;x;;;;;;;;;;;;;
naval_technical_developments;Техническое развитие флота;Progrиs techniques navals.;Technische Entwicklungen in der Marine;;Desarrollos tйcnicos navales;;;;;;;;;x;;;;;;;;;;;;;
desc_naval_technical_developments;Наши кораблестроители строят корабли все лучше и лучше.;Nos excellents architectes mettent au point de meilleurs navires pour notre flotte.;Unsere hervorragenden Schiffsbauer entwickeln fьr unsere Flotte neue und bessere Schiffe.;;Nuestros excelentes astilleros estбn desarrollando barcos nuevos y mejores para la flota.;;;;;;;;;x ;;;;;;;;;;;;;
concerned_shipwrights;Обеспокоенные кораблестроители;Les architectes sont inquiets;Besorgte Schiffsbauer;;Armadores preocupados;;;;;;;;;x;;;;;;;;;;;;;
desc_concerned_shipwrights;Существует ряд проблем с нашими верфями, которые не позволяют нашим превосходным кораблестроителям работать так, как они это делают обычно.;Les chantiers navals se heurtent а des problиmes qui donnent du fil а retordre а nos excellents architectes.;Es gibt Probleme in unseren Werften, da unsere ansonsten hervorragenden Schiffsbauer nicht so gut arbeiten wie gewцhnlich.;;Hay problemas en los muelles que estбn provocando que los astilleros, que normalmente funcionan de forma excelente, no rindan tan bien como de costumbre.;;;;;;;;;x;;;;;;;;;;;;;
recruits_flock;Стекающиеся под знамена рекруты;Afflux de recrues;Rekruten strцmen zu den Standarten;;Los reclutas escuchan la llamada;;;;;;;;;x;;;;;;;;;;;;;
desc_recruits_flock;Политика рекрутских наборов привела к тому, что под знамена нашей армии стекается все больше и больше людей.;Notre politique en matiиre de conscrits entraоne l’afflux de recrues.;Unsere Wehrpflichtpolitik lдsst neue Rekruten zu den Standarten strцmen.;;La polнtica de levas nacionales estб propiciando que los reclutas se agrupen en torno a la bandera.;;;;;;;;;x;;;;;;;;;;;;;
resist_conscription;Сопротивляющиеся рекруты;Problиme de conscription;Widerstand gegen die Wehrpflicht;;Resistencia al alistamiento;;;;;;;;;x;;;;;;;;;;;;;
desc_resist_conscription;Обычно наша политика рекрутских наборов позволяет набирать достаточно новых солдат. Тем не менее, сейчас население всеми силами противится набору.;En rиgle gйnйrale, notre politique en matiиres de conscrits permet а l’armйe de se doter de plus d’hommes, mais la conscription connaоt actuellement un problиme.;Normalerweise bringt unsere Wehrpflichtpolitik mehr Soldaten fьr die Armee ein. Momentan gibt es jedoch Widerstand gegen die Wehrpflicht.;;Normalmente, la polнtica de levas nacionales atrae a muchos mбs hombres al ejйrcito. Sin embargo, en este momento se resisten a alistarse.;;;;;;;;;x;;;;;;;;;;;;;
grander_army;Величайшая армия;Plus grande armйe;Die Armee hat einen groЯartigen Ruf.;;Un ejйrcito mбs grandioso;;;;;;;;;x;;;;;;;;;;;;;
desc_grander_army;Наша великая армия кажется гораздо более великой, чем обычно. Другие страны смотрят на нее с огромной завистью.;Notre grande armйe semble s’кtre encore renforcйe. Les autres pays nous l’envient.;Unsere GroЯe Armee wirkt noch ruhmreicher als sonst. Andere Lдnder schielen neidvoll auf unsere Armee.;;Nuestro gran ejйrcito parece mбs grandioso de lo habitual. Los otros paнses se fijan en йl con envidia.;;;;;;;;;x;;;;;;;;;;;;;
less_grand_army;Менее великая армия;Moins grande armйe;Das Ansehen der Armee ist gesunken.;;Un ejйrcito menos grandioso;;;;;;;;;x;;;;;;;;;;;;;
desc_less_grand_army;Наша великая армия обычно вызывает зависть у наших соседей, но в данный момент, кажется, она никого не волнует.;En rиgle gйnйrale, notre grande armйe suscite l’envie de nos voisins, mais actuellement, personne ne s’en soucie.;Unsere Armee ruft bei benachbarten Nationen normalerweise Neid hervor, doch momentan scheint sie niemanden zu kьmmern.;;Nuestro gran ejйrcito suele ser la envidia de las naciones vecinas, pero en estos momentos no le importa a nadie.;;;;;;;;;x;;;;;;;;;;;;;
military_improvements;Военные улучшения;Progrиs militaires;Militдrverbesserungen;;Mejoras militares;;;;;;;;;x;;;;;;;;;;;;;
desc_military_improvements;Отличная строевая подготовка нашей армии приводит к росту военной мысли в нашей стране.;Notre remarquable instruction militaire a donnй lieu а des progrиs en termes de pensйe militaire.;Unser exzellenter militдrischer Drill hat zu Verbesserungen unseres militдrischen Denkens gefьhrt.;;Nuestra excelente instrucciуn militar ha conducido a mejoras en el pensamiento militar.;;;;;;;;;x;;;;;;;;;;;;;
military_complacency;Самодовольство военных;Complaisance militaire;Selbstgefдlliges Militдr;;Complacencia militar;;;;;;;;;x;;;;;;;;;;;;;
desc_military_complacency;Муштра и отличная строевая подготовка создала нашу неустрашимую армию. Но не решат ли наши генералы, что улучшать в армии больше нечего?;Notre instruction militaire nous a permis de nous doter d’une remarquable armйe, une armйe crainte de tous. Cela aurait-il conduit nos officiers а penser qu’elle ne peut plus кtre amйliorйe ?;Unsere exzellenter militдrischer Drill hat uns eine ausgezeichnete, von allen gefьrchtete Armee geschaffen. Dies hat einige erfahrene Offiziere dazu gebracht, unsere Armee als perfekt anzusehen.;;Nuestra instrucciуn militar nos ha dado un magnнfico ejйrcito al que todos temen. Esto ha hecho que los oficiales mбs importantes crean que no se puede mejorar mбs.;;;;;;;;;x;;;;;;;;;;;;;
